ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Beschwerde,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Antwort_Letzte_Kampagne
9400,1968,Zweiter Studienzyklus,Ledig,85485.0,0,0,21-06-2024,73,0,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0
1740,1954,Hochschulabschluss,Verheiratet,55956.0,0,0,07-04-2024,22,0,760,38,104,50,9,38,2,7,3,4,4,0,0,0,1,0,0
7488,1973,Master,Ledig,64191.0,0,1,22-01-2023,30,0,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0
195,1982,Hochschulabschluss,Ledig,38808.0,1,0,26-08-2022,21,0,125,17,52,3,19,30,4,5,1,4,8,0,0,1,0,0,1
635,1976,Master,Verheiratet,57183.0,1,1,19-03-2023,51,0,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0
7527,1978,Master,Geschieden,23748.0,1,0,21-11-2022,97,0,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0
10319,1981,Hochschulabschluss,Verheiratet,66303.0,0,1,26-02-2023,56,0,1090,12,96,16,12,60,4,3,4,11,8,0,0,0,1,0,0
2296,1985,Master,Verheiratet,37368.0,1,0,16-12-2023,4,0,3,2,11,2,2,10,1,1,0,2,6,0,0,1,0,0,0
10637,1974,Hochschulabschluss,Verheiratet,40800.0,1,2,01-01-2023,77,1,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0
2931,1988,Hochschulabschluss,Geschieden,71847.0,0,0,21-09-2022,95,0,737,21,106,55,63,210,0,6,7,9,3,1,0,0,0,0,0
907,1985,Hochschulabschluss,Verheiratet,46149.0,0,1,29-11-2023,36,0,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0
3698,1993,Hochschulabschluss,Zusammenlebend,78687.0,0,0,09-08-2022,13,0,817,185,687,145,55,241,1,4,6,8,2,0,0,0,0,1,1
9516,1981,Zweiter Studienzyklus,Geschieden,49118.0,0,0,18-08-2022,90,0,620,54,239,99,98,119,2,9,7,10,7,0,1,0,1,0,1
679,1967,Doktor,Verheiratet,37633.0,1,1,20-09-2022,49,0,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0
7384,1961,Master,Zusammenlebend,39767.0,0,0,21-07-2023,18,0,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0
5043,1961,Grundbildung,Verheiratet,26997.0,0,0,05-11-2022,89,0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0
5267,1980,Hochschulabschluss,Geschieden,33986.0,1,0,14-03-2023,43,0,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0
339,1982,Doktor,Verheiratet,57091.0,0,1,23-11-2022,82,0,462,0,24,6,0,4,2,9,2,5,7,0,0,0,1,0,1
2516,1979,Zweiter Studienzyklus,Verheiratet,46831.0,1,1,08-06-2023,84,0,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0
9010,1982,Master,Verheiratet,83151.0,0,0,10-02-2023,80,0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,0,1,1
378,1981,Hochschulabschluss,Verheiratet,52531.0,0,0,30-12-2022,68,0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0
4808,1966,Hochschulabschluss,Verheiratet,15759.0,0,0,05-09-2023,12,0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0
5068,1981,Hochschulabschluss,Ledig,22804.0,1,0,31-07-2023,75,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0
7628,1983,Zweiter Studienzyklus,Verheiratet,43050.0,1,0,18-03-2024,10,0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0
7128,1987,Doktor,Ledig,42997.0,1,1,07-12-2023,91,0,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0
2811,1973,Doktor,Ledig,48918.0,1,1,12-04-2024,21,0,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0
3551,1964,Master,Zusammenlebend,60033.0,0,1,29-03-2024,28,0,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0
1663,1988,Doktor,Zusammenlebend,34043.0,1,0,25-10-2023,97,0,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0
5543,1976,Hochschulabschluss,Zusammenlebend,57811.0,0,1,24-06-2023,49,0,545,7,114,37,21,78,5,7,2,11,5,0,0,0,1,0,0
1577,1956,Hochschulabschluss,Verheiratet,78569.0,0,0,19-02-2024,14,0,558,79,622,207,175,95,1,4,6,4,1,0,0,0,0,1,1
10641,1988,Hochschulabschluss,Ledig,7500.0,1,1,27-12-2022,5,0,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0
5336,1981,Master,Zusammenlebend,157733.0,1,0,04-06-2023,37,0,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0
6024,1963,Hochschulabschluss,Zusammenlebend,94384.0,0,0,04-03-2023,62,0,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,1,1,1
1878,1995,Zweiter Studienzyklus,Verheiratet,23148.0,0,0,18-02-2024,83,0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0
3099,1980,Hochschulabschluss,Geschieden,44267.0,1,1,25-02-2023,48,0,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0
6055,1989,Hochschulabschluss,Verheiratet,71626.0,0,0,01-11-2022,94,0,546,72,376,94,145,72,1,5,5,8,3,0,0,0,1,0,0
5841,1976,Hochschulabschluss,Zusammenlebend,60894.0,0,1,28-06-2023,61,0,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0
3972,1986,Hochschulabschluss,Zusammenlebend,50200.0,1,1,03-04-2023,70,0,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0
4394,1975,Doktor,Verheiratet,81051.0,0,0,23-05-2024,43,0,1142,29,249,38,29,14,1,5,5,12,2,0,0,0,1,1,0
5758,1992,Hochschulabschluss,Verheiratet,65169.0,0,0,14-01-2024,23,0,1074,0,69,0,0,46,1,10,4,13,6,1,1,1,0,1,1
6658,1982,Hochschulabschluss,Zusammenlebend,59868.0,0,1,22-07-2023,37,0,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0
4603,1970,Doktor,Verheiratet,65695.0,0,1,31-01-2024,50,0,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0
8427,1966,Master,Ledig,64857.0,0,0,23-11-2022,78,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0
10260,1975,Master,Zusammenlebend,45143.0,0,1,26-08-2023,74,0,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0
7143,1965,Zweiter Studienzyklus,Zusammenlebend,74805.0,0,1,06-11-2023,14,0,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0
8789,1999,Zweiter Studienzyklus,Verheiratet,59060.0,1,0,11-01-2024,77,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0
6197,1972,Doktor,Ledig,27238.0,1,1,20-04-2023,39,0,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0
4554,1975,Hochschulabschluss,Zusammenlebend,47009.0,0,1,01-10-2023,89,0,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0
4937,1983,Zweiter Studienzyklus,Verheiratet,46094.0,1,1,10-06-2024,62,0,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0
1920,1982,Hochschulabschluss,Verheiratet,40321.0,1,1,29-07-2023,59,0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0
8749,1994,Hochschulabschluss,Zusammenlebend,37235.0,1,0,01-02-2024,68,0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0
1650,1970,Master,Verheiratet,81843.0,0,0,22-04-2023,13,0,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0
10377,1968,Master,Zusammenlebend,46692.0,0,1,06-06-2023,37,0,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0
9206,1978,Hochschulabschluss,Zusammenlebend,77382.0,0,1,07-01-2024,36,0,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,1,0
10971,1987,Hochschulabschluss,Ledig,37774.0,2,0,03-09-2022,28,1,173,8,107,7,2,176,4,7,2,3,9,0,0,1,0,0,1
6398,1984,Grundbildung,Verheiratet,18393.0,1,0,29-03-2024,2,0,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0
9212,1972,Master,Verheiratet,72828.0,0,1,14-02-2023,17,0,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0
7937,1992,Hochschulabschluss,Verheiratet,24711.0,0,0,18-04-2024,86,0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0
839,1985,Doktor,Verheiratet,45503.0,1,0,25-09-2023,54,0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0
4246,1992,Master,Ledig,6560.0,0,0,12-12-2023,2,0,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0
158,1955,Doktor,Zusammenlebend,71604.0,0,0,17-11-2023,3,0,345,53,528,98,75,97,1,8,3,5,4,0,0,1,0,0,1
4832,1989,Hochschulabschluss,Verheiratet,27244.0,1,0,07-03-2024,84,0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0
5621,1979,Hochschulabschluss,Verheiratet,48752.0,1,1,12-12-2022,8,0,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1
1945,1972,Hochschulabschluss,Verheiratet,71434.0,0,1,18-09-2023,4,0,711,36,217,172,96,168,3,7,4,7,4,1,0,0,1,0,0
5147,1958,Hochschulabschluss,Ledig,90842.0,0,0,29-07-2023,57,0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0
2535,1988,Master,Verheiratet,88097.0,1,0,18-08-2022,24,0,163,0,480,0,126,75,1,6,5,8,9,1,0,0,1,1,1
11039,1985,Hochschulabschluss,Verheiratet,51948.0,0,1,17-09-2023,51,0,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0
9495,1992,Hochschulabschluss,Zusammenlebend,71853.0,0,0,08-05-2023,29,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0
9635,1993,Master,Verheiratet,35876.0,0,0,20-04-2024,13,0,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0
2173,1962,Hochschulabschluss,Verwitwet,40049.0,0,1,16-10-2023,23,0,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0
942,1992,Hochschulabschluss,Ledig,39660.0,1,0,08-08-2022,36,0,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1
9386,1972,Hochschulabschluss,Zusammenlebend,50127.0,0,1,29-05-2024,88,0,274,0,21,4,6,15,1,5,1,6,6,0,0,0,1,0,0
5510,1987,Master,Verheiratet,43263.0,0,1,21-11-2022,2,0,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0
873,1959,Master,Verheiratet,62845.0,1,1,01-10-2022,3,0,1099,0,45,0,0,34,11,3,4,10,8,0,0,0,1,0,1
2253,2000,Hochschulabschluss,Verheiratet,18929.0,0,0,16-02-2023,15,0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0
5181,1992,Grundbildung,Ledig,24367.0,1,0,20-03-2023,58,0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0
979,1985,Hochschulabschluss,Ledig,33249.0,1,0,20-02-2023,11,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0
10390,1969,Zweiter Studienzyklus,Verheiratet,26887.0,0,1,10-02-2023,27,0,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0
4698,1993,Doktor,Verheiratet,50150.0,0,0,20-06-2023,32,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0
7793,1986,Hochschulabschluss,Zusammenlebend,62061.0,0,1,31-08-2023,12,0,641,7,84,0,30,38,3,10,4,7,6,0,0,0,1,0,0
1745,1972,Doktor,Geschieden,85696.0,0,0,03-05-2023,88,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1
10590,1966,Doktor,Zusammenlebend,76542.0,0,0,30-03-2023,91,0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0
5080,2003,Hochschulabschluss,Ledig,70515.0,0,0,21-10-2023,12,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1
8369,1997,Hochschulabschluss,Zusammenlebend,18227.0,1,0,08-11-2022,21,0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0
5232,1975,Hochschulabschluss,Verheiratet,69139.0,0,1,27-01-2024,23,0,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0
2407,1992,Hochschulabschluss,Verheiratet,69109.0,0,0,09-11-2022,10,0,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,1
3834,1972,Hochschulabschluss,Ledig,69627.0,0,1,17-03-2023,35,0,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0
7912,1988,Hochschulabschluss,Verheiratet,38136.0,1,0,22-04-2023,69,0,8,15,27,0,20,33,2,3,1,2,8,0,0,1,0,0,0
7712,1956,Doktor,Ledig,62159.0,0,0,28-04-2024,68,0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0
1065,1973,Hochschulabschluss,Ledig,80695.0,0,0,29-12-2023,85,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0
7275,1981,Master,Ledig,33316.0,1,1,04-10-2023,34,0,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0
1343,1978,Hochschulabschluss,Zusammenlebend,58554.0,1,1,26-09-2022,55,0,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0
1384,2002,Grundbildung,Verheiratet,17256.0,1,0,23-11-2023,10,0,6,4,14,8,8,22,2,2,1,2,8,0,0,1,0,0,0
9967,1984,Hochschulabschluss,Geschieden,53034.0,1,1,30-05-2023,30,0,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0
6181,1960,Zweiter Studienzyklus,Zusammenlebend,52203.0,0,0,31-07-2022,36,0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0
10507,1987,Zweiter Studienzyklus,Geschieden,59601.0,0,1,25-07-2023,14,0,691,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0
2674,1968,Master,Ledig,75154.0,0,1,04-09-2022,79,0,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1
2698,1986,Hochschulabschluss,Ledig,47025.0,0,1,07-11-2023,52,0,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0
3231,1983,Hochschulabschluss,Verheiratet,37971.0,1,0,25-11-2023,97,0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0
4096,1978,Master,Geschieden,41335.0,1,0,26-12-2023,24,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0
10476,1968,Hochschulabschluss,Verheiratet,67267.0,0,1,13-05-2024,0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0
5948,1985,Hochschulabschluss,Ledig,57338.0,0,1,29-04-2024,96,0,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0
9140,1970,Zweiter Studienzyklus,Zusammenlebend,50523.0,1,1,25-12-2023,89,0,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0
10258,1975,Master,Ledig,35791.0,2,1,06-05-2023,94,0,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0
5675,1970,Doktor,Geschieden,50611.0,0,1,04-10-2022,98,0,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,0
4743,1979,Doktor,Verheiratet,56242.0,0,1,03-03-2023,72,0,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0
8805,1970,Hochschulabschluss,Ledig,48904.0,0,1,02-12-2022,1,0,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0
1542,1985,Hochschulabschluss,Ledig,56243.0,1,2,30-12-2023,26,0,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0
6770,1995,Hochschulabschluss,Verheiratet,21355.0,1,0,20-08-2023,5,0,5,13,14,0,5,31,2,2,1,2,6,0,0,1,0,0,1
8773,1981,Master,Zusammenlebend,57420.0,0,1,25-06-2023,22,0,280,0,18,0,0,24,3,5,1,6,7,0,0,0,1,0,0
10475,1980,Master,Zusammenlebend,,0,1,01-04-2023,39,0,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0
10420,1965,Master,Geschieden,46390.0,0,1,05-05-2024,56,0,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0
7514,1966,Zweiter Studienzyklus,Zusammenlebend,54342.0,1,1,03-07-2023,74,0,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0
2902,1968,Hochschulabschluss,Zusammenlebend,,1,1,03-09-2022,87,0,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0
4345,1974,Zweiter Studienzyklus,Ledig,,1,1,12-01-2024,49,0,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0
793,1983,Hochschulabschluss,Verheiratet,20895.0,1,0,06-10-2022,24,0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0
10909,1958,Hochschulabschluss,Verheiratet,92344.0,0,0,15-01-2024,9,0,992,24,694,51,19,119,0,5,10,5,1,0,0,1,0,1,0
3769,1982,Doktor,Zusammenlebend,,1,0,02-03-2024,17,0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0
8702,1986,Zweiter Studienzyklus,Zusammenlebend,26907.0,1,1,20-08-2023,10,0,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0
4791,1990,Hochschulabschluss,Zusammenlebend,44964.0,1,1,16-12-2022,35,0,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0
2963,1989,Hochschulabschluss,Zusammenlebend,75507.0,0,0,02-05-2024,56,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0
8216,1982,Master,Verheiratet,53761.0,1,1,11-10-2023,7,0,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0
8140,1983,Hochschulabschluss,Zusammenlebend,22682.0,1,0,03-10-2023,51,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0
10146,1982,Doktor,Zusammenlebend,38887.0,1,0,02-03-2024,17,0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0
5289,1985,Zweiter Studienzyklus,Ledig,41658.0,1,1,09-11-2022,30,0,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0
2587,1982,Doktor,Verheiratet,29791.0,1,0,15-05-2024,21,0,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0
4405,1966,Master,Verheiratet,63915.0,0,2,30-07-2023,2,0,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0
8663,1984,Hochschulabschluss,Geschieden,39996.0,1,1,22-05-2024,85,0,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0
2589,1982,Hochschulabschluss,Geschieden,26759.0,1,0,07-02-2024,65,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0
3421,1978,Master,Geschieden,63841.0,0,1,21-04-2023,64,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0
10490,1979,Doktor,Verheiratet,51039.0,1,1,10-12-2022,11,0,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0
4094,1971,Hochschulabschluss,Verheiratet,60544.0,1,1,25-08-2022,92,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0
9958,1982,Hochschulabschluss,Verheiratet,65685.0,0,1,29-03-2024,54,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0
2534,1963,Hochschulabschluss,Verheiratet,37716.0,0,1,21-04-2024,4,0,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0
4188,1967,Hochschulabschluss,Ledig,36864.0,0,1,13-08-2022,53,0,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1
6613,1980,Master,Verheiratet,44511.0,1,0,12-10-2022,39,0,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0
10827,1977,Doktor,Verheiratet,36947.0,1,1,07-08-2022,49,0,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0
5491,1961,Master,Zusammenlebend,47352.0,0,1,11-04-2023,70,0,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0
8402,1963,Master,Verheiratet,67087.0,0,1,17-12-2023,40,0,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0
8783,1960,Hochschulabschluss,Verheiratet,57045.0,0,1,08-09-2022,40,0,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0
10010,1963,Doktor,Geschieden,36957.0,1,1,06-09-2022,43,0,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1
618,1987,Doktor,Verheiratet,69389.0,0,1,28-09-2022,17,0,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0
9121,1982,Hochschulabschluss,Verheiratet,80134.0,1,0,20-05-2023,40,0,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,1
361,1979,Master,Verheiratet,43142.0,1,1,18-02-2024,84,0,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0
4310,1954,Hochschulabschluss,Verheiratet,80589.0,0,0,22-01-2024,25,0,507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,0,1
2678,2000,Hochschulabschluss,Ledig,34412.0,1,0,13-02-2023,62,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0
6376,1989,Hochschulabschluss,Ledig,57537.0,1,0,10-06-2023,83,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0
524,1976,Grundbildung,Zusammenlebend,22634.0,0,0,16-01-2023,47,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0
10341,1958,Hochschulabschluss,Zusammenlebend,51315.0,0,0,23-02-2024,45,0,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0
5654,1982,Hochschulabschluss,Verheiratet,36026.0,2,1,16-03-2024,34,0,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0
4098,1983,Hochschulabschluss,Verheiratet,24639.0,1,1,28-01-2024,3,0,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0
5824,1982,Doktor,Zusammenlebend,34578.0,2,1,11-04-2024,1,0,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0
7000,1982,Zweiter Studienzyklus,Ledig,65704.0,0,0,13-10-2023,18,0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0
2561,1976,Hochschulabschluss,Ledig,63810.0,0,1,11-11-2022,45,0,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0
5229,1979,Doktor,Zusammenlebend,54132.0,0,1,16-02-2024,81,0,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0
4086,1969,Hochschulabschluss,Verheiratet,18690.0,0,0,28-12-2022,77,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0
2428,1980,Hochschulabschluss,Verheiratet,28164.0,1,0,04-05-2023,23,0,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0
8254,1984,Doktor,Verheiratet,34596.0,1,0,13-04-2023,48,0,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0
2836,1982,Doktor,Verheiratet,43269.0,1,0,16-09-2023,61,0,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0
8418,1968,Zweiter Studienzyklus,Ledig,38741.0,1,1,30-03-2024,60,0,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0
1362,1982,Hochschulabschluss,Ledig,31907.0,0,0,04-03-2023,75,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0
7152,1993,Master,Verheiratet,27100.0,1,0,05-04-2023,64,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0
10033,1983,Zweiter Studienzyklus,Geschieden,31163.0,1,0,13-02-2024,54,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0
9349,1995,Hochschulabschluss,Verheiratet,92533.0,0,0,19-12-2023,84,0,693,21,118,110,147,42,1,6,5,11,2,1,0,0,0,1,0
274,1983,Hochschulabschluss,Ledig,34853.0,1,1,23-12-2023,75,0,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0
3388,1977,Hochschulabschluss,Geschieden,70844.0,1,1,30-10-2023,16,0,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0
922,1989,Zweiter Studienzyklus,Verheiratet,31086.0,1,1,04-05-2023,79,0,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0
8588,1971,Hochschulabschluss,Verheiratet,60544.0,1,1,25-08-2022,92,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0
2518,1996,Zweiter Studienzyklus,Zusammenlebend,20491.0,0,0,25-01-2023,16,0,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0
574,1974,Hochschulabschluss,Verheiratet,42523.0,0,0,23-04-2024,96,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0
3220,1993,Hochschulabschluss,Verheiratet,39922.0,1,0,14-02-2023,30,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0
5967,1962,Hochschulabschluss,Zusammenlebend,33402.0,1,1,18-07-2023,60,0,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0
1183,1959,Master,Verheiratet,36408.0,1,1,21-09-2023,11,0,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0
6856,1989,Hochschulabschluss,Zusammenlebend,21645.0,1,0,03-09-2022,75,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1
4530,1958,Master,Verwitwet,78427.0,0,0,24-10-2022,36,0,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,1
1553,1956,Hochschulabschluss,Zusammenlebend,82657.0,0,0,27-09-2023,71,0,966,168,672,246,105,126,1,7,5,10,4,1,0,0,1,0,0
4682,1968,Hochschulabschluss,Verheiratet,51876.0,0,0,15-10-2023,88,0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0
8204,1981,Zweiter Studienzyklus,Verheiratet,78041.0,0,0,16-12-2022,93,0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0
5221,1967,Hochschulabschluss,Verheiratet,52852.0,0,1,01-12-2022,93,0,714,8,99,11,0,47,4,10,7,5,8,0,0,1,0,0,0
1232,1992,Doktor,Zusammenlebend,70038.0,0,0,25-10-2023,54,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0
1927,1983,Zweiter Studienzyklus,Zusammenlebend,69401.0,0,1,23-03-2024,41,0,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0
5788,1982,Hochschulabschluss,Zusammenlebend,46053.0,1,0,17-02-2023,46,0,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0
